,tcen,tdur,orbit_flag,log_lik_mono,model_success,log_per,b,log_ror,ror,r_pl,period,vrel,third_light,depth,depth_err,snr,cdpp,Ntrans,snr_r,init_tdur,flag,sin_fun,sin_bic,sin_llk,sin_llk_ratio,sin_DeltaBIC,step_fun,step_bic,step_llk,step_llk_ratio,step_DeltaBIC,poly_fun,poly_bic,poly_llk,poly_llk_ratio,poly_DeltaBIC,trans_llk,asteroid_DeltaBIC,centroid_DeltaBIC,instrumental_snr_ratio,asteroid_dip_llk,asteroid_nodip_llk,asteroid_log_llk_ratio,asteroid_rel_bg_boost,asteroid_rel_event_dur,asteroid_rel_event_time_offset,centroid_llk_ratio,x_centroid,y_centroid,x_centroid_SNR,y_centroid_SNR,llk_trans,llk_sin,llk_poly,BIC_trans,BIC_sin,BIC_poly,period_err,DeltaBIC,P_min,init_depth,asteroid_dip_fun,asteroid_dip_nit,asteroid_dip_nfev,asteroid_dip_status,asteroid_dip_message,asteroid_dip_bic,asteroid_nodip_fun,asteroid_nodip_bic,asteroid_ampl,asteroid_dur,asteroid_bg_stdw,asteroid_bg_stdr,asteroid_snrw,asteroid_snrr,sin_sin_llk,step_sin_llk,poly_sin_llk,mean,Date,Densitygcm3,Densitygcm3e,Densitygcm3em,Densitygcm3ep,Distancepc,Distancepce,Distancepcem,Distancepcep,Group,Luminositye,Luminosityem,Luminosityep,MassM_Sun,MassM_Sune,MassM_Sunem,MassM_Sunep,Metallicitye,Metallicityem,Metallicityep,Notes,RadiusR_Sun,RadiusR_Sune,RadiusR_Sunem,RadiusR_Sunep,TOI,Tag,TeffK,TeffKe,TeffKem,TeffKep,User,bmag,bmage,bmagem,bmagep,dec,feh,gmag,gmage,gmagem,gmagep,hmag,hmage,hmagem,hmagep,id,in_ctl,jmag,jmage,jmagem,jmagep,kmag,kmage,kmagem,kmagep,lat_ecl,lat_gal,logg,logge,loggem,loggep,long_ecl,long_gal,lum,mission,n_TOIs,n_contams,planet_names,pm_dec,pm_ra,ra,ratio_contams,spec,star_name,tmag,tmage,tmagem,tmagep,vmag,vmage,vmagem,vmagep,Vsinie,Vsiniem,Vsiniep,vsini,w1mag,w1mage,w1magem,w1magep,w2mag,w2mage,w2magem,w2magep,w3mag,w3mage,w3magem,w3magep,w4mag,w4mage,w4magem,w4magep,,e,em,ep,g,ge,gem,gep,i,ie,iem,iep,r,re,rem,rep,u,ue,uem,uep,z,ze,zem,zep,DeltaMag,Filter,ObservationDateUT,PosAngleEofNdeg,Separationarcsec,Aliases,FeH,FeHe,FeHem,FeHep,GalLat,GalLong,Proposals,campaign,dis,dise,disem,disep,kepmag,kepmage,kepmagem,kepmagep,mass,masse,massem,massep,objtype,rad,rade,radem,radep,rho_gcm3,rho_gcm3e,rho_gcm3em,rho_gcm3ep,teff,teffe,teffem,teffep
TIC261646133,1660.5382322558896,0.36947493087549094,mono,11651.793908847916,True,3.577981394909351,0.45147997262401973,-3.4111984157945816,0.033001626996902025,5.781358739909889,35.801199373886824,5.0293906978825795,0.0,0.0012392444437881376,7.64753811245024e-05,16.204488628446843,9.069977235829076e-05,1,13.663148336169552,0.37,planet,-7724.700539037238,-15413.726623816647,7724.700539037238,-17.273745981896354,-14.273745981896354,-7735.658420286803,-15421.372604612645,7735.658420286803,-6.315864732330738,-5.315864732330738,-7674.597963883433,-15334.926146063735,7674.597963883433,-67.37632113570089,-61.37632113570089,7741.974285019134,-4.453479518009772,-63.112249784830055,13.925772064261048,,,,,,,-0.0632566729636892,-2.8698016935845798e-05,-0.00011282593139292042,0.10201739395920134,0.44529521025405017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.347382,0.070421,0.070421,0.070421,250.491,1.4675,1.4675,1.4675,,0.092238,0.092238,0.092238,1.02,0.127999,0.127999,0.127999,0.11,0.11,0.11,TIC v8,1.60572,0.0751885,0.0751885,0.0751885,,,5703.4,110.66,110.66,110.66,Exoplanet Archive,11.398,0.104,0.104,0.104,-79:53:38.04,-0.75,10.8124,0.000283,0.000283,0.000283,9.604,0.024,0.024,0.024,261646133,Yes,9.888,0.024,0.024,0.024,9.588,0.025,0.025,0.025,-67.82685,-37.16847,4.03533,0.0744216,0.0744216,0.0744216,296.0677,301.5677,2.457941,tess,,96.0,N/A,8.63794 +/- 0.042,50.3897 +/- 0.050,01:16:16.22,0.006827,,"TIC 261646133, TY",10.4225,0.006,0.006,0.006,10.894,0.007,0.007,0.007,,,,,9.528,0.022,0.022,0.022,9.547,0.02,0.02,0.02,9.514,0.034,0.034,0.034,8.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC263003176,1336.5600585606715,0.1950493310671743,mono,8140.910672323647,True,2.9191857772751155,0.4442269570914392,-3.919566394806789,0.019849699811556522,2.4631993105589736,18.526196866534196,9.413181028650685,0.0,0.00044416388204569584,2.5393404239145635e-05,17.491309076275304,4.491187803325653e-05,1,9.889675103695275,0.2,planet,-5094.000042061947,-10155.486133894316,5094.000042061947,-52.11688396344107,-49.11688396344107,-5094.988881753743,-10144.458233186077,5094.988881753743,-51.128044271645194,-50.128044271645194,-5024.487354785511,-10035.969129479192,5024.487354785511,-121.6295712398769,-115.6295712398769,5146.116926025388,20.191597584880583,13.538185676457942,17.491309076275304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.178587,0.254176,0.254176,0.254176,57.5846,0.0945,0.0945,0.0945,tfopwg,0.06249955,0.06249955,0.06249955,1.23,0.18151,0.18151,0.18151,0.96,0.96,0.96,TIC v8,1.13742,0.0451659,0.0451659,0.0451659,130.01,3993.0,6295.7,109.514,109.514,109.514,Exoplanet Archive,8.459,0.025,0.025,0.025,-83:44:37.56,-0.6,7.80375,0.00027,0.00027,0.00027,6.673,0.031,0.031,0.031,263003176,Yes,6.949,0.027,0.027,0.027,6.605,0.027,0.027,0.027,-67.13615,-33.38425,4.41613,0.0798893,0.0798893,0.0798893,285.8889,302.9735,1.831103,tess,1.0,119.0,N/A,30.4758 +/- 0.042,139.424 +/- 0.055,00:50:11.23,0.00812,,"TIC 263003176, HI",7.4371,0.006,0.006,0.006,7.94,0.03,0.03,0.03,,,,3.6,6.553,0.069,0.069,0.069,6.548,0.022,0.022,0.022,6.575,0.015,0.015,0.015,6.511,0.048,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC266376971,1586.7743896209865,0.10475852710027687,mono,6713.880580923467,False,1.5449476087037517,0.6480431812534472,-3.604667060597705,0.027196498091692257,3.170713275990772,4.68772602454547,15.215510123484014,0.0,0.000788938876506646,5.348318422234171e-05,14.751157545647402,5.714119780078166e-05,1,13.806831268347226,0.11,planet,-2571.9344093394966,-5114.410597619864,2571.9344093394966,-20.68381270577993,-17.68381270577993,-2579.4454572600334,-5117.649405037287,2579.4454572600334,-13.17276478524309,-12.17276478524309,-2517.009234064564,-5022.235179705477,2517.009234064564,-75.6089879807123,-69.6089879807123,2592.6182220452765,18.303753395241984,-54.04585499962013,14.361130726479248,,,,,,,-0.004511101858042821,-6.830938495667835e-06,-3.925224760674746e-05,0.017404302929210892,0.05192194840766152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.259456,0.240528,0.240528,0.240528,72.6076,0.1687,0.1687,0.1687,,0.038012,0.038012,0.038012,1.09,0.138865,0.138865,0.138865,,,,TIC v8,1.06861,0.0428845,0.0428845,0.0428845,,,5966.93,105.067,105.067,105.067,Exoplanet Archive,9.457,0.03,0.03,0.03,-58:06:15.51,,8.68556,0.000223,0.000223,0.000223,7.468,0.059,0.059,0.059,266376971,Yes,7.724,0.029,0.029,0.029,7.377,0.023,0.023,0.023,-52.81152,3.490047,4.41785,0.0725887,0.0725887,0.0725887,209.419,293.6755,1.304188,tess,,2277.0,N/A,8.63765 +/- 0.047,-135.495 +/- 0.04,11:40:40.42,0.027187,,"TIC 266376971, HI",8.2756,0.006,0.006,0.006,8.84,0.03,0.03,0.03,,,,,7.287,0.028,0.028,0.028,7.376,0.02,0.02,0.02,7.391,0.017,0.017,0.017,7.338,0.091,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC268334473,1818.0930260000216,0.21449526072167296,mono,7560.572062571195,False,3.393799729522322,0.46907167988605025,-3.411098609208325,0.03300492094100942,3.61603240627521,29.77888929420869,8.58167735985178,0.0,0.001232270216761422,6.361314898014422e-05,19.37131295207622,0.0001031729262222996,1,11.94373622888561,0.225582,planet,-4789.859120454445,-9546.808115214424,4789.859120454445,-49.14418034589653,-46.14418034589653,-4793.505586541336,-9540.936997110422,4793.505586541336,-45.49771425900508,-44.49771425900508,-4725.059623700652,-9436.955197123518,4725.059623700652,-113.94367709968901,-107.94367709968901,4839.003300800341,19.59555818705303,13.732787553912203,11.916281473021868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.435479,0.328044,0.328044,0.328044,111.445,0.3685,0.3685,0.3685,,0.07373635,0.07373635,0.07373635,1.031,0.143191,0.143191,0.143191,,,,TIC v8,1.00422,0.0496935,0.0496935,0.0496935,1691.01,,5759.0,186.802,186.802,186.802,Exoplanet Archive,10.787,0.062,0.062,0.062,86:51:37.23,,9.97302,0.00025,0.00025,0.00025,8.613,0.053,0.053,0.053,268334473,Yes,8.935,0.026,0.026,0.026,8.535,0.024,0.024,0.024,69.6979,27.6549,4.44767,0.0798184,0.0798184,0.0798184,89.6202,119.445,0.9993935,tess,1.0,68.0,N/A,161.959 +/- 0.050,-25.6451 +/- 0.04,18:09:36.99,0.001394,,"TIC 268334473, TY",9.52636,0.0061,0.0061,0.0061,10.134,0.004,0.004,0.004,,,,,8.489,0.023,0.023,0.023,8.531,0.02,0.02,0.02,8.444,0.023,0.023,0.023,8.306,0.21,0.21,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC269701147,1781.903614400741,0.2309569198191638,mono,9714.361534638652,False,3.677528038630004,0.3864023124721538,-3.435063414386491,0.032223366742091544,3.2358530392877416,39.54851074970577,8.28874969363766,0.0,0.0012028673929967504,3.1130824170964414e-05,38.63911171740386,0.0001190334888885632,1,10.105285531224336,0.2569959355155926,planet,-5586.118289133686,-11138.876413540067,5586.118289133686,-124.6011613773453,-464.86980599212245,-5617.989614323585,-11189.274998028943,5617.989614323585,-92.72983618744638,-91.72983618744638,-5304.362333612877,-10595.380601334831,5304.362333612877,-406.35711689815435,-791.7365540854668,5710.719450511031,-43152.1737037187,-63.240975865854125,38.63911171740386,,,21588.030475379528,,,,-0.6370150137590826,-0.0003405777816838078,-0.00012819607910483148,1.009782069686574,0.2542199640210194,549.036611521753,314.99227061325763,153.14941735577028,-1081.2841680049341,-616.4143620128117,-289.5476139194674,,-791.7365540854668,6.177833518674788,0.0012473652907559459,-9558.460603808362,536,847,0,Optimization terminated successfully.,-19061.184297855878,12029.569871571168,24090.98940586282,9.957752212128336e-07,0.2902109598296283,0.0024065033694838367,0.0028717950420473117,0.005981356277746799,0.005012249769126746,,,,,2019-04-15,1.717761,0.385643,0.385643,0.385643,53.6089,0.0732,0.0732,0.0732,,0.01434615,0.01434615,0.01434615,0.95,0.119246,0.119246,0.119246,0.51,0.51,0.51,TIC v8,0.920435,0.0463115,0.0463115,0.0463115,1339.01,5105.0,5461.0,118.635,118.635,118.635,Exoplanet Archive,9.72,0.038,0.038,0.038,66:51:01.08,-0.13,8.77476,0.000238,0.000238,0.000238,7.215,0.023,0.023,0.023,269701147,Yes,7.597,0.029,0.029,0.029,7.18,0.021,0.021,0.021,77.47211,17.72265,4.4878,0.0791069,0.0791069,0.0791069,16.04306,99.98709,0.6788437,tess,3.0,179.0,"HD 191939 b, HD 1",-63.909 +/- 0.046,150.256 +/- 0.043,20:08:06.15,0.005036,,"TIC 269701147, HD",8.2929,0.006,0.006,0.006,8.97,0.03,0.03,0.03,,,,,7.04,0.049,0.049,0.049,7.178,0.02,0.02,0.02,7.178,0.016,0.016,0.016,7.099,0.07,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC279741379,1350.3126468123182,0.13771887703991081,mono,6959.6848851193245,False,2.6102074459109437,0.3589173419587164,-3.2812476866898557,0.03758133780818735,2.8924898457006947,13.601872211952546,14.13787678945024,0.0,0.0016856096543241986,4.00819271950229e-05,42.05410698249824,6.841670398128966e-05,1,24.63739929338269,0.148333333,planet,-3093.1067736439572,-6155.3969732677415,3093.1067736439572,-456.6601155294816,-453.6601155294816,-3168.3488268736496,-6293.554450119057,3168.3488268736496,-381.4180622997892,-380.4180622997892,-2077.771250661417,-4143.215871714765,2077.771250661417,-1471.9956385120217,-1465.9956385120217,3549.766889173439,19.58923003298878,12.64387369666838,42.05410698249824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,2.931686,0.976645,0.976645,0.976645,16.32,0.0071,0.0071,0.0071,tfopwg,0.01049239,0.01049239,0.01049239,0.73,0.0877794,0.0877794,0.0877794,0.0526804,0.0526804,0.0526804,TIC v8,0.705464,0.0635578,0.0635578,0.0635578,186.01,3993.0,4628.53,150.454,150.454,150.454,Exoplanet Archive,9.214,0.023,0.023,0.023,-63:30:00.6,0.00265487,7.67906,0.00026,0.00026,0.00026,5.524,0.031,0.031,0.031,279741379,Yes,6.081,0.02,0.02,0.02,5.375,0.024,0.024,0.024,-73.83456,-45.82265,4.60444,0.110981,0.110981,0.110981,352.8831,279.2304,0.2057862,tess,2.0,56.0,"HD 21749 c, GJ 14",-247.46 +/- 0.048,355.084 +/- 0.044,03:27:00.05,0.139429,,"TIC 279741379, GJ",6.9934,0.006,0.006,0.006,8.08,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC280865159,1387.074431535228,0.765480422066599,mono,16822.30454469762,False,7.985307925854224,0.07948658852710043,-3.229679596692461,0.03957017517251774,2.5105194920489553,2937.48169179987,2.708173529423069,0.0,0.0019282172658465133,4.92913147831392e-05,39.118803674234464,0.00010342768203402859,1,18.643144929150722,0.79,planet,-13092.417418564193,-26146.569735059365,13092.417418564193,-135.58966410186986,-132.58966410186986,-13138.028329692032,-26222.485516487435,13138.028329692032,-89.97875297403152,-88.97875297403152,-12828.589265284067,-25641.872489740526,12828.589265284067,-399.41781738199643,-393.41781738199643,13228.007082666063,15.463727833135636,13.618889197219687,35.94213788382552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,,,,,178.372,,,,,,,,,,,,,,,TIC v8,1.0692,1.0692,1.0692,1.0692,1894.01,,5611.0,187.0,187.0,187.0,Exoplanet Archive,,,,,-78:16:51.94,,11.2975,0.019693,0.019693,0.019693,9.211,0.027,0.027,0.027,280865159,Yes,9.561,0.027,0.027,0.027,9.068,0.023,0.023,0.023,-77.88254,-26.93521,4.37718,2.00393,2.00393,2.00393,259.5565,289.7718,,tess,1.0,111.0,N/A,56.87 +/- 2,39.23 +/- 2,06:43:11.66,0.767727,,"TIC 280865159, TY",10.7519,0.0206,0.0206,0.0206,11.517,0.0506,0.0506,0.0506,,,,,8.945,0.023,0.023,0.023,9.003,0.02,0.02,0.02,8.971,0.024,0.024,0.024,9.134,0.336,0.336,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC283824307,1455.9442798262037,0.2724801095737991,mono,13055.416854391497,False,3.544230174308251,0.5548937320831727,-3.6972675183744896,0.024791175434822135,3.5668729073420806,34.613029084182884,6.3238559096082865,0.0,0.0006779768694915588,5.082623394070881e-05,13.339112834573788,7.397692781816184e-05,1,9.164707017275065,0.3721725524340849,planet,-6341.8817495839685,-12649.52878347001,6341.8817495839685,-20.091123808696466,-49.27020623254373,-6348.196252596947,-12648.463903216796,6348.196252596947,-13.776620795718372,-12.776620795718372,-6309.291361632229,-12604.888836985288,6309.291361632229,-52.68151176043557,-111.01505981670459,6361.972873392665,22.82329982218107,-62.064812762095244,11.534834620562652,7040.438936709848,7039.911672680764,0.5272640290841082,-4.2883667261725416,-0.7179358399012842,-0.06415570028500764,-0.10468349325492454,-1.1488771154148214e-05,0.00021417233404895773,0.052990795579317185,0.8536648605412417,527.669683830393,501.42514280168695,473.6662313188169,-1041.0616336608948,-991.7914274283511,-930.0465738441902,,-111.01505981670459,17.93635591379939,0.0005697508583171609,,,,,,,,,,,,,,,,,,,2019-04-15,0.667652,0.139537,0.139537,0.139537,139.174,1.045,1.045,1.045,,0.0698043,0.0698043,0.0698043,1.086,0.139892,0.139892,0.139892,,,,TIC v8,1.31876,0.0601056,0.0601056,0.0601056,,,5943.0,129.769,129.769,129.769,Exoplanet Archive,10.542,0.09,0.09,0.09,09:37:55.28,,9.70031,0.000356,0.000356,0.000356,8.447,0.042,0.042,0.042,283824307,Yes,8.71,0.02,0.02,0.02,8.385,0.023,0.023,0.023,-11.4758,-28.31082,4.23356,0.0780364,0.0780364,0.0780364,63.82897,183.6212,1.954565,tess,,76.0,N/A,-57.4424 +/- 0.07,9.55367 +/- 0.118,04:15:59.33,0.000629,,"TIC 283824307, TY",9.2859,0.006,0.006,0.006,9.783,0.006,0.006,0.006,,,,,8.33,0.023,0.023,0.023,8.374,0.021,0.021,0.021,8.339,0.023,0.023,0.023,7.877,0.221,0.221,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC296737508,1538.003701222183,0.21624313328955747,mono,7865.688969420226,False,2.92629579571951,0.6027451217897554,-3.1334785932211773,0.043565985019171055,6.043834473177262,18.65838785124941,7.879065204426544,0.0,0.002066077996566059,6.337842821090967e-05,32.599072821601055,0.0001476184569133549,1,13.996068240834882,0.222083333,planet,-4860.932098938486,-9688.783871951307,4860.932098938486,-197.0749235064195,-194.0749235064195,-4930.004739553351,-9813.697022810773,4930.004739553351,-128.0022828915544,-127.00228289155439,-4609.276280451333,-9205.3204305324,4609.276280451333,-448.73074199357234,-442.73074199357234,5058.0070224449055,19.33609930516468,13.058873636011413,32.599072821601055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.696086,0.151667,0.151667,0.151667,118.021,0.582,0.582,0.582,tfopwg,0.0421931,0.0421931,0.0421931,1.015,0.127835,0.127835,0.127835,0.1,0.1,0.1,TIC v8,1.27157,0.067284,0.067284,0.067284,,16840.0,5699.6,132.759,132.759,132.759,Exoplanet Archive,10.419,0.065,0.065,0.065,-14:41:11.22,0.05,9.61575,0.000391,0.000391,0.000391,8.398,0.044,0.044,0.044,296737508,Yes,8.67,0.029,0.029,0.029,8.275,0.017,0.017,0.017,-27.94041,25.46179,4.23585,0.0784879,0.0784879,0.0784879,149.8766,246.9511,1.537282,tess,,82.0,N/A,-4.53415 +/- 0.06,1.34178 +/- 0.079,09:28:43.02,0.02357,,"TIC 296737508, TY",9.19706,0.0062,0.0062,0.0062,9.772,0.004,0.004,0.004,,,,,8.261,0.022,0.022,0.022,8.303001,0.019,0.019,0.019,8.292,0.022,0.022,0.022,8.057,0.231,0.231,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC297020814,1563.6771652782281,0.35395273227434276,mono,14180.996902706367,True,4.608580692561387,0.4469869457471467,-3.9009882181595494,0.02022191790194831,2.5232879229612606,100.34163289680623,5.181995560610554,0.0,0.00046213290207897106,3.349489931464369e-05,13.797112740593622,5.636263063161183e-05,1,8.199278438571971,0.37916762836206036,planet,-8638.94610344858,-17242.383827039062,8638.94610344858,-13.939885988764217,-40.06217362903203,-8627.986539325879,-17206.26134685042,8627.986539325879,-24.89945011146483,-23.89945011146483,-8580.681691897951,-17147.16003185266,8580.681691897951,-72.20429753939243,-146.65166425890175,8652.885989437344,1.328049646337604,-61.817511502304114,12.86787412613805,9716.616455807294,9705.338948431638,11.277507375656569,-3.8223541270768786,-0.45211966297871115,0.019380052783528584,-0.09853129807743244,-0.00019223148779663317,4.9851189750153064e-05,0.8445615703618189,0.1820987905577812,516.6147498827584,494.9742251558082,444.79299515008375,-1018.9517657656256,-978.8895921365936,-872.3001015067239,,-146.65166425890175,6.1744460266559145,0.0004089759042106261,,,,,,,,,,,,,,,,,,,2019-04-15,1.064973,0.219399,0.219399,0.219399,87.3287,0.35215,0.35215,0.35215,,0.05227995,0.05227995,0.05227995,1.13,0.148217,0.148217,0.148217,0.09,0.09,0.09,TIC v8,1.14372,0.048892,0.048892,0.048892,,,6070.2,116.082,116.082,116.082,Exoplanet Archive,9.479,0.038,0.038,0.038,-14:40:02.25,-0.56,8.86042,0.000228,0.000228,0.000228,7.738,0.033,0.033,0.033,297020814,Yes,7.977,0.024,0.024,0.024,7.662,0.038,0.038,0.038,-15.64539,44.53593,4.37451,0.0756631,0.0756631,0.0756631,180.8642,277.5201,1.600096,tess,,64.0,N/A,10.5772 +/- 0.042,-19.0515 +/- 0.07,11:37:42.48,0.00042,,"TIC 297020814, TY",8.4902,0.006,0.006,0.006,8.961,0.003,0.003,0.003,,,,,7.599,0.031,0.031,0.031,7.673,0.019,0.019,0.019,7.658,0.017,0.017,0.017,7.828,0.202,0.202,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC304339227,1673.32954534872,0.28076096775334486,mono,8551.67104162581,False,4.012234474773544,0.4917083763156659,-3.8052571860522555,0.022253473147112166,2.7332051079123483,55.270232627960716,6.384279373401873,0.0,0.0005548313649847662,3.907761030683446e-05,14.19819074473265,5.655241595730102e-05,1,9.810922408755845,0.233333333,planet,-6763.352697791992,-13492.34993911093,6763.352697791992,-5.814871438551563,-2.814871438551563,-6755.948736330063,-13463.799833597852,6755.948736330063,-13.218832900480265,-12.218832900480265,-6691.864981157596,-13369.98777972597,6691.864981157596,-77.3025880729474,-71.3025880729474,6769.167569230543,21.64162848160231,13.983083678049297,14.19819074473265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.096966,0.230135,0.230135,0.230135,92.0015,0.24925,0.24925,0.24925,,0.04418005,0.04418005,0.04418005,1.11,0.14269,0.14269,0.14269,,,,TIC v8,1.12577,0.0506985,0.0506985,0.0506985,,,6012.0,121.697,121.697,121.697,Exoplanet Archive,9.762,0.032,0.032,0.032,-68:20:41.82,,9.0518,0.000152,0.000152,0.000152,7.863,0.026,0.026,0.026,304339227,Yes,8.101,0.021,0.021,0.021,7.783,0.029,0.029,0.029,-44.96948,-22.59761,4.38049,0.0785569,0.0785569,0.0785569,273.0962,326.3101,1.49166,tess,,336.0,N/A,-14.8053 +/- 0.04,-63.515 +/- 0.035,18:23:46.35,0.004297,,"TIC 304339227, TY",8.6577,0.006,0.006,0.006,9.169,0.002,0.002,0.002,,,,,7.729,0.03,0.03,0.03,7.789,0.02,0.02,0.02,7.763,0.018,0.018,0.018,7.57,0.138,0.138,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC307154292,1649.3475051516482,0.16540653940976915,mono,5545.979396750152,False,1.7976427950502107,0.7117069929743672,-3.196934736510172,0.040887342567378214,7.030279708873858,6.035403999443632,9.184065512841439,0.0,0.0017295291406319738,0.00014841142617589556,11.65361175481297,0.0001729269374206766,1,10.001502174438999,0.17762201800488248,planet,-3413.398343516292,-6795.130288891885,3413.398343516292,-18.884452863668685,-56.26641497802575,-3423.9411743460705,-6803.549391295163,3423.9411743460705,-8.341622033889962,-7.341622033889962,-3392.939109899165,-6773.211660542051,3392.939109899165,-39.34368648079544,-133.55420209841668,3432.2827963799605,22.85969911921893,-48.55517870043741,9.281339407161884,7709.535205699001,7709.020909363358,0.5142963356429391,-4.338119902445311,-1.2128768595555017,0.03001431397393254,-0.2521767118118987,1.7329514101944195e-05,0.0002730875272769419,0.03719000493924547,0.5965199122874185,450.61321302760393,420.87056762615697,385.3401893751719,-886.9486920553169,-830.6822770772911,-753.3944899569002,,-133.55420209841668,32.98305343085485,0.0017843176315088893,,,,,,,,,,,,,,,,,,,2019-04-15,0.356597,0.076606,0.076606,0.076606,230.663,2.455,2.455,2.455,,0.0882192,0.0882192,0.0882192,0.99,0.127947,0.127947,0.127947,,,,TIC v8,1.57601,0.0802538,0.0802538,0.0802538,,,5614.0,128.384,128.384,128.384,Exoplanet Archive,11.667,0.143,0.143,0.143,-61:11:48.95,,10.7225,0.000215,0.000215,0.000215,9.285,0.021,0.021,0.021,307154292,Yes,9.58,0.024,0.024,0.024,9.204001,0.023,0.023,0.023,-37.77305,-16.52923,4.03859,0.0775599,0.0775599,0.0775599,268.3508,331.888,2.222806,tess,,715.0,N/A,-20.7755 +/- 0.03,-10.2188 +/- 0.03,17:49:10.48,0.046142,,"TIC 307154292, TY",10.2462,0.006,0.006,0.006,11.049,0.01,0.01,0.01,,,,,9.141,0.023,0.023,0.023,9.203,0.02,0.02,0.02,9.149,0.032,0.032,0.032,9.093,0.483,0.483,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC308994098,1552.0503163310664,0.44668076713299426,mono,15847.663578885398,False,5.312044438835073,0.676722729053215,-3.191297749816659,0.04111847480600994,6.553186198431168,202.76434422636018,3.5425084844613726,0.0,0.001772436488223989,3.829830836526487e-05,46.2797591820406,0.00015808288478697183,1,11.212070747649095,0.44,planet,-10283.293578062636,-20529.905727825164,10283.293578062636,-326.69116796036906,-323.69116796036906,-10349.419623494352,-20647.485247368553,10349.419623494352,-260.56512252865286,-259.56512252865286,-9831.909994715019,-19649.147418109995,9831.909994715019,-778.0747513079859,-772.0747513079859,10609.984746023005,18.4529726873443,15.007827434383216,44.4198569013795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.687524,0.151129,0.151129,0.151129,167.218,0.884,0.884,0.884,,0.2311395,0.2311395,0.2311395,1.52,0.253533,0.253533,0.253533,,,,TIC v8,1.4608,0.0586934,0.0586934,0.0586934,790.01,,6957.0,139.509,139.509,139.509,Exoplanet Archive,9.742,0.043,0.043,0.043,-64:05:27.24,,9.27464,0.000268,0.000268,0.000268,8.431,0.033,0.033,0.033,308994098,Yes,8.599,0.018,0.018,0.018,8.386,0.016,0.016,0.016,-76.01765,-15.88586,4.29073,0.0846475,0.0846475,0.0846475,185.4884,277.755,4.503659,tess,1.0,279.0,N/A,47.921 +/- 0.0712,-24.6666 +/- 0.07,08:13:35.47,0.011004,,"TIC 308994098, TY",8.9914,0.006,0.006,0.006,9.387,0.003,0.003,0.003,,,,,8.348,0.023,0.023,0.023,8.373,0.02,0.02,0.02,8.345,0.02,0.02,0.02,8.22,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
